OBJECTID,Year,ALARM_DATE,CONT_DATE,CAUSE,GIS_ACRES,latitude,longitude,zip,avg_tmax_c,avg_tmin_c,tot_prcp_mm,station,alarm_month,alarm_dayofyear,fire_duration_days,fire_event
2217.0,2018.0,2018-10-30,2018-10-30,11.0,1.895036,37.17737575793246,-120.6325127,95341,27.041935483870965,13.048387096774194,2.6,72389.0,10,303,0.0,1
1818.0,2018.0,2018-10-30,2018-11-12,5.0,450.773,39.35652901273617,-121.4996354,95966,9.519354838709678,-1.7322580645161292,42.1,72751.0,10,303,13.0,1
2091.0,2018.0,2018-10-10,2018-10-12,2.0,15.11181,41.94376517160927,-122.4441017,96044,21.574193548387097,5.803225806451613,15.5,72597.0,10,283,2.0,1
1883.0,2018.0,2018-10-08,2018-10-08,10.0,3866.888,40.22794019837555,-122.1428354,96080,27.312903225806455,11.596774193548388,12.5,72591.0,10,281,0.0,1
2214.0,2018.0,2018-11-08,2018-11-20,11.0,89551.38,34.116964465371474,-118.8001634,91301,22.913333333333338,9.906666666666666,20.7,72391.0,11,312,12.0,1
1947.0,2018.0,2018-11-08,2018-11-08,14.0,0.6135216,34.206384864583725,-118.9214199,91320,22.913333333333338,9.906666666666666,20.7,72391.0,11,312,0.0,1
1966.0,2018.0,2018-11-12,2018-11-13,14.0,10.07955,34.190067807334465,-118.9096814,91320,22.913333333333338,9.906666666666666,20.7,72391.0,11,316,1.0,1
2071.0,2018.0,2018-11-01,2018-11-01,2.0,0.08640093,34.34633600079152,-118.5324823,91321,23.823333333333338,10.283333333333331,27.200000000000003,72288.0,11,305,0.0,1
2121.0,2018.0,2018-11-02,2018-11-07,4.0,14.01697,34.17946359250744,-117.6769776,91759,23.123333333333335,5.62,20.8,72286.0,11,306,5.0,1
2216.0,2018.0,2018-11-27,2018-11-27,2.0,44.07315,32.67995110862073,-116.9347994,91914,23.293333333333333,14.016666666666667,20.6,72290.0,11,331,0.0,1
2034.0,2018.0,2018-11-26,2018-11-26,14.0,0.7929642,33.43148714660185,-117.5961159,92672,23.123333333333335,5.62,20.8,72286.0,11,330,0.0,1
1926.0,2018.0,2018-11-16,2018-11-16,2.0,1.401421,34.363009103844256,-119.3143002,93001,22.913333333333338,9.906666666666666,20.7,72391.0,11,320,0.0,1
1933.0,2018.0,2018-11-16,2018-11-16,9.0,0.03789303,34.27985166681463,-119.3129037,93001,22.913333333333338,9.906666666666666,20.7,72391.0,11,320,0.0,1
1981.0,2018.0,2018-11-08,2018-11-22,14.0,4310.055,34.21046228699017,-118.9537186,93012,22.913333333333338,9.906666666666666,20.7,72391.0,11,312,14.0,1
1957.0,2018.0,2018-11-15,2018-11-16,14.0,154.4603,34.29795637572804,-119.0893885,93036,22.913333333333338,9.906666666666666,20.7,72391.0,11,319,1.0,1
1954.0,2018.0,2018-11-12,2018-11-14,9.0,182.1956,34.268288864680116,-118.6524756,93063,23.823333333333338,10.283333333333331,27.200000000000003,72288.0,11,316,2.0,1
1965.0,2018.0,2018-11-08,2018-11-08,9.0,0.2200132,34.28124790595238,-118.7007058,93063,23.823333333333338,10.283333333333331,27.200000000000003,72288.0,11,312,0.0,1
2075.0,2018.0,2018-11-07,2018-11-14,9.0,6.980345,34.720095467512664,-118.7974211,93243,16.963333333333335,8.866666666666667,14.1,72383.0,11,311,7.0,1
1836.0,2018.0,2018-11-04,2018-11-07,18.0,41.26192,37.160798862236454,-119.2791649,93605,20.666666666666668,7.983333333333333,42.5,72389.0,11,308,3.0,1
1821.0,2018.0,2018-11-16,2018-11-16,14.0,9.018476,37.13796636184921,-122.1165986,95006,18.416666666666668,9.196666666666664,78.0,72494.0,11,320,0.0,1
1820.0,2018.0,2018-11-03,2018-11-09,14.0,15.64786,37.01242747273571,-122.0465792,95066,21.446666666666665,8.146666666666667,55.099999999999994,74505.0,11,307,6.0,1
2110.0,2018.0,2018-11-11,,14.0,10.33024,38.258538339644474,-119.6794929,95364,20.216666666666665,5.58,57.2,72492.0,11,315,,1
1819.0,2018.0,2018-11-08,2018-11-26,11.0,153335.6,39.75163698948376,-121.5591326,95965,-1.9533333333333331,-9.956666666666669,23.4,72751.0,11,312,18.0,1
1863.0,2018.0,2018-11-13,2018-11-13,14.0,40.30326,39.188926890414514,-121.8012223,95982,-1.9533333333333331,-9.956666666666669,23.4,72751.0,11,317,0.0,1
1884.0,2018.0,2018-11-05,2018-11-05,11.0,55.53146,40.33407003459653,-122.3192686,96022,20.56,5.596666666666667,165.1,72592.0,11,309,0.0,1
2077.0,2018.0,2018-12-25,2018-12-25,11.0,2.18085,34.473472456871825,-118.6928217,91384,11.080645161290322,3.864516129032258,49.3,72383.0,12,359,0.0,1
1983.0,2018.0,2018-12-14,2018-12-14,14.0,0.009721164,34.27775901928846,-118.6599518,93063,19.387096774193548,7.535483870967742,66.10000000000001,72288.0,12,348,0.0,1
1700.0,2019.0,2019-03-13,2019-03-16,14.0,30.28639,33.05422456900616,-115.3390763,92227,26.183870967741935,10.841935483870968,2.6,72281.0,3,72,3.0,1
1612.0,2019.0,2019-03-15,2019-03-20,7.0,564.2154,33.53497260546138,-116.0720707,92254,20.687096774193545,7.735483870967743,0.0,69015.0,3,74,5.0,1
1546.0,2019.0,2019-04-24,2019-04-24,11.0,50.13959,35.838502573477385,-119.9141607,93239,27.246666666666663,9.406666666666666,4.3,74702.0,4,114,0.0,1
1674.0,2019.0,2019-04-18,2019-04-18,10.0,1.908545,35.778366608099184,-120.2258571,93461,21.34333333333333,9.05,7.6,72394.0,4,108,0.0,1
1559.0,2019.0,2019-04-20,2019-04-20,9.0,44.81123,36.72406235280274,-120.8069724,93622,26.276666666666664,12.673333333333334,9.9,72389.0,4,110,0.0,1
1625.0,2019.0,2019-04-25,2019-04-25,5.0,3.236623,41.48855937226302,-122.9125594,96027,19.386666666666667,7.193333333333333,76.5,72597.0,4,115,0.0,1
1529.0,2019.0,2019-05-29,2019-05-30,14.0,29.53726,32.65221855971482,-116.7973697,91917,20.070967741935487,15.24516129032258,20.299999999999997,72290.0,5,149,1.0,1
1530.0,2019.0,2019-05-13,2019-05-19,5.0,23.3554,32.55623662686061,-116.8749382,92154,20.070967741935487,15.24516129032258,20.299999999999997,72290.0,5,133,6.0,1
1663.0,2019.0,2019-05-28,2019-05-28,16.0,2.29694,33.77270821783781,-117.695197,92676,22.216666666666665,8.743333333333334,27.5,72286.0,5,148,0.0,1
1734.0,2019.0,2019-05-25,2019-08-27,9.0,30.35799,34.56854064647388,-119.0541214,93040,16.664516129032258,7.103225806451612,52.9,72383.0,5,145,94.0,1
1499.0,2019.0,2019-05-16,2019-05-16,14.0,55.86135,35.680564375581255,-120.0770883,93249,26.203225806451613,13.748387096774191,40.0,72384.0,5,136,0.0,1
1500.0,2019.0,2019-05-05,2019-05-05,14.0,13.33649,35.67247264081822,-120.0828017,93249,26.203225806451613,13.748387096774191,40.0,72384.0,5,125,0.0,1
1496.0,2019.0,2019-05-03,2019-05-03,14.0,169.9031,35.006120684846536,-119.1598911,93311,26.203225806451613,13.748387096774191,40.0,72384.0,5,123,0.0,1
1564.0,2019.0,2019-05-30,2019-05-30,2.0,13.47398,36.004957627667906,-120.9266563,93450,26.274193548387096,10.935483870967742,52.6,74702.0,5,150,0.0,1
1669.0,2019.0,2019-05-15,2019-05-15,11.0,4.472729,35.38795761523956,-120.0476704,93453,20.583870967741937,10.516129032258064,23.3,72394.0,5,135,0.0,1
1689.0,2019.0,2019-05-29,2019-05-29,1.0,832.636,35.30022152823826,-119.9552194,93453,20.583870967741937,10.516129032258064,23.3,72394.0,5,149,0.0,1
1692.0,2019.0,2019-05-27,2019-05-27,2.0,38.42611,35.37662148874917,-120.0297977,93453,20.583870967741937,10.516129032258064,23.3,72394.0,5,147,0.0,1
1561.0,2019.0,2019-05-29,2019-05-30,11.0,13.47896,37.05362920271816,-119.5367343,93651,25.080645161290324,13.425806451612903,60.5,72389.0,5,149,1.0,1
1547.0,2019.0,2019-05-29,2019-06-01,2.0,120.6404,36.678356723660144,-119.2939455,93675,25.080645161290324,13.425806451612903,60.5,72389.0,5,149,3.0,1
1628.0,2019.0,2019-05-30,2019-05-30,9.0,135.3394,37.47327568022134,-121.2119167,95363,25.287096774193547,11.203225806451613,65.6,72492.0,5,150,0.0,1
1607.0,2019.0,2019-05-13,2019-05-13,9.0,9.96389,37.63596934677507,-120.5835715,95386,25.287096774193547,11.203225806451613,65.6,72492.0,5,133,0.0,1
1762.0,2019.0,2019-05-10,2019-05-27,1.0,64.90493,39.11500653,-120.7510796,95631,24.567857142857143,10.839285714285714,0.0,74500.0,5,130,17.0,1
1635.0,2019.0,2019-05-30,2019-05-30,2.0,22.57155,39.13438664094782,-121.305931,95977,24.567857142857143,10.839285714285714,0.0,74500.0,5,150,0.0,1
1755.0,2019.0,2019-05-08,2019-05-17,5.0,12.59625,41.21839810616082,-122.334472,96025,26.164516129032258,11.629032258064516,102.8,72592.0,5,128,9.0,1
1620.0,2019.0,2019-05-24,2019-05-25,11.0,7.526093,41.66918312718913,-122.5437761,96064,24.067741935483873,8.577419354838709,48.5,72597.0,5,144,1.0,1
1781.0,2019.0,2019-06-09,2019-06-09,14.0,1.006725,34.12257061918834,-118.377664,90046,26.14333333333333,15.566666666666666,1.5,72288.0,6,160,0.0,1
1519.0,2019.0,2019-06-10,2019-06-24,9.0,22.0214,33.29797675685232,-116.9865206,92061,24.555172413793105,17.144827586206898,0.0,72293.0,6,161,14.0,1
1699.0,2019.0,2019-06-02,2019-06-02,10.0,14.69958,34.69716302,-117.1356953,92307,29.117241379310343,13.551724137931034,0.0,72286.0,6,153,0.0,1
1611.0,2019.0,2019-06-21,2019-06-21,10.0,521.9408,33.92199470340492,-117.0976507,92555,29.117241379310343,13.551724137931034,0.0,72286.0,6,172,0.0,1
1570.0,2019.0,2019-06-19,2019-06-19,14.0,28.65993,36.330294219789195,-120.7288606,93210,35.07333333333334,15.476666666666668,0.0,74702.0,6,170,0.0,1
1794.0,2019.0,2019-06-27,2019-06-27,10.0,104.9992,35.907853249966756,-119.4151581,93219,35.35666666666667,20.076666666666664,5.8,72384.0,6,178,0.0,1
1566.0,2019.0,2019-06-08,2019-06-08,14.0,10.37625,35.88996997835045,-121.1051692,93426,35.07333333333334,15.476666666666668,0.0,74702.0,6,159,0.0,1
1567.0,2019.0,2019-06-09,2019-06-09,2.0,74.50411,35.90535039150343,-120.8739668,93426,35.07333333333334,15.476666666666668,0.0,74702.0,6,160,0.0,1
1676.0,2019.0,2019-06-08,2019-06-08,14.0,3.804113,35.77658999400773,-120.9448608,93426,35.07333333333334,15.476666666666668,0.0,74702.0,6,159,0.0,1
1684.0,2019.0,2019-06-25,2019-06-25,10.0,10.87737,35.463699286809266,-120.4952967,93432,23.25172413793103,12.124137931034484,0.0,72394.0,6,176,0.0,1
1675.0,2019.0,2019-06-08,2019-06-08,2.0,0.7589745,35.65544572260355,-120.7057543,93446,23.25172413793103,12.124137931034484,0.0,72394.0,6,159,0.0,1
1677.0,2019.0,2019-06-08,2019-06-08,2.0,15.5361,35.73386143029206,-120.7206204,93446,23.25172413793103,12.124137931034484,0.0,72394.0,6,159,0.0,1
1682.0,2019.0,2019-06-17,2019-06-17,15.0,4.286545,35.71903724006158,-120.8855269,93446,23.25172413793103,12.124137931034484,0.0,72394.0,6,168,0.0,1
1683.0,2019.0,2019-06-28,2019-06-28,8.0,1.671938,35.67583226,-120.6477437,93446,23.25172413793103,12.124137931034484,0.0,72394.0,6,179,0.0,1
1568.0,2019.0,2019-06-12,2019-06-12,11.0,42.759,35.94116645194141,-120.8614216,93450,35.07333333333334,15.476666666666668,0.0,74702.0,6,163,0.0,1
1565.0,2019.0,2019-06-02,2019-06-02,5.0,32.38626,35.79870533800535,-120.7003987,93451,35.07333333333334,15.476666666666668,0.0,74702.0,6,153,0.0,1
1654.0,2019.0,2019-06-05,2019-06-05,11.0,1110.843,35.321325383798175,-119.9300182,93453,23.25172413793103,12.124137931034484,0.0,72394.0,6,156,0.0,1
1679.0,2019.0,2019-06-07,2019-06-07,2.0,0.8129824,35.37515183155346,-120.0495557,93453,23.25172413793103,12.124137931034484,0.0,72394.0,6,158,0.0,1
1685.0,2019.0,2019-06-23,2019-06-23,2.0,47.8895,35.37874177733093,-120.0560792,93453,23.25172413793103,12.124137931034484,0.0,72394.0,6,174,0.0,1
1686.0,2019.0,2019-06-14,2019-06-14,14.0,15.18174,35.281761385673875,-119.9692781,93453,23.25172413793103,12.124137931034484,0.0,72394.0,6,165,0.0,1
1702.0,2019.0,2019-06-08,2019-06-11,14.0,18.74578,35.26347544255175,-119.9322751,93453,23.25172413793103,12.124137931034484,0.0,72394.0,6,159,3.0,1
1680.0,2019.0,2019-06-10,2019-06-10,10.0,73.93117,35.587510266265234,-120.1379898,93461,23.25172413793103,12.124137931034484,0.0,72394.0,6,161,0.0,1
1681.0,2019.0,2019-06-12,2019-06-12,2.0,1763.821,35.67512271299537,-120.3726938,93461,23.25172413793103,12.124137931034484,0.0,72394.0,6,163,0.0,1
1678.0,2019.0,2019-06-08,2019-06-08,2.0,11.99847,35.531281059410084,-120.6837428,93465,23.25172413793103,12.124137931034484,0.0,72394.0,6,159,0.0,1
1698.0,2019.0,2019-06-12,2019-06-12,14.0,30.28638,34.49839686888557,-117.9674198,93543,33.71666666666667,16.456666666666667,0.0,72382.0,6,163,0.0,1
1717.0,2019.0,2019-06-19,2019-06-29,1.0,8.951272,37.36873968048888,-119.1471516,93634,34.593333333333334,19.5,0.0,72389.0,6,170,10.0,1
1554.0,2019.0,2019-06-20,2019-06-23,7.0,29.09276,36.70622508051428,-119.3307631,93654,34.593333333333334,19.5,0.0,72389.0,6,171,3.0,1
1545.0,2019.0,2019-06-23,2019-06-26,7.0,64.95156,36.85482246945578,-119.3542027,93657,34.593333333333334,19.5,0.0,72389.0,6,174,3.0,1
1571.0,2019.0,2019-06-25,2019-06-25,11.0,2520.879,36.20966458957645,-121.0462381,93930,24.47,14.453333333333337,0.0,72593.0,6,176,0.0,1
1634.0,2019.0,2019-06-09,2019-06-10,2.0,207.7456,37.21791031965311,-121.7148696,95138,24.59,13.67,0.0,72585.0,6,160,1.0,1
1597.0,2019.0,2019-06-22,2019-06-22,14.0,1.399644,38.19754215383575,-120.8908459,95225,33.89,16.02,0.0,72492.0,6,173,0.0,1
1603.0,2019.0,2019-06-02,2019-06-02,14.0,84.13815,37.93829234603282,-120.8383916,95230,33.89,16.02,0.0,72492.0,6,153,0.0,1
1606.0,2019.0,2019-06-29,2019-06-29,14.0,34.216,37.65158191,-120.4189995,95329,33.89,16.02,0.0,72492.0,6,180,0.0,1
1627.0,2019.0,2019-06-26,2019-06-30,14.0,2233.891,37.4761338,-121.2569468,95363,33.89,16.02,0.0,72492.0,6,177,4.0,1
1743.0,2019.0,2019-06-16,2019-09-23,1.0,23.59244,40.07024266204995,-123.040994,95595,17.083333333333332,9.516666666666667,0.0,72594.0,6,167,99.0,1
1514.0,2019.0,2019-06-08,2019-06-13,1.0,2422.018,38.904190677670314,-122.2558847,95679,32.67,15.48,0.0,72482.0,6,159,5.0,1
1511.0,2019.0,2019-06-19,2019-06-20,11.0,16.01936,38.47129146920807,-122.0138541,95694,32.67,15.48,0.0,72482.0,6,170,1.0,1
1638.0,2019.0,2019-06-26,2019-06-26,14.0,147.6439,38.74638208396168,-121.4121617,95747,33.048,16.224,0.0,74500.0,6,177,0.0,1
1639.0,2019.0,2019-06-07,2019-06-07,14.0,26.63998,38.749106984682435,-121.3888522,95747,33.048,16.224,0.0,74500.0,6,158,0.0,1
1636.0,2019.0,2019-06-08,2019-06-08,14.0,72.06943,39.15499578852817,-121.5643589,95901,33.048,16.224,0.0,74500.0,6,159,0.0,1
1637.0,2019.0,2019-06-24,2019-06-24,2.0,80.34697,39.23673445923035,-121.297683,95918,33.048,16.224,0.0,74500.0,6,175,0.0,1
1645.0,2019.0,2019-06-08,2019-06-10,14.0,647.9943,39.25881629325018,-121.8345443,95953,23.673333333333336,10.95,90.8,72751.0,6,159,2.0,1
1771.0,2019.0,2019-06-21,2019-07-02,1.0,8.897158,39.99125429,-121.0460887,95971,23.673333333333336,10.95,90.8,72751.0,6,172,11.0,1
1770.0,2019.0,2019-06-11,2019-08-12,1.0,46.80063,39.978128915106744,-121.0523856,95984,25.739285714285717,14.242857142857144,59.1,72497.0,6,162,62.0,1
1619.0,2019.0,2019-06-23,2019-06-23,5.0,5.647906,41.64069591708445,-122.8912838,96032,29.546666666666667,11.713333333333331,0.3,72597.0,6,174,0.0,1
1622.0,2019.0,2019-06-16,2019-06-29,3.0,9.695025,41.940959707537544,-122.4016159,96044,29.546666666666667,11.713333333333331,0.3,72597.0,6,167,13.0,1
1623.0,2019.0,2019-06-12,2019-06-12,14.0,4.964133,42.007184801975754,-122.4215109,96044,29.546666666666667,11.713333333333331,0.3,72597.0,6,163,0.0,1
1590.0,2019.0,2019-06-25,2019-06-25,2.0,129.0636,40.419341633781016,-122.6678481,96047,34.843333333333334,18.663333333333338,0.0,72592.0,6,176,0.0,1
1621.0,2019.0,2019-06-14,2019-06-18,11.0,16.37956,41.64601982223858,-122.3511594,96064,29.546666666666667,11.713333333333331,0.3,72597.0,6,165,4.0,1
1727.0,2019.0,2019-06-17,2019-07-17,2.0,186.4314,41.86380512985009,-122.7259879,96097,29.546666666666667,11.713333333333331,0.3,72597.0,6,168,30.0,1
1488.0,2019.0,2019-07-26,2019-07-27,14.0,11.11976,34.15569694492167,-118.9352797,91361,22.725806451612904,14.206451612903226,0.0,72391.0,7,207,1.0,1
1520.0,2019.0,2019-07-28,2019-08-02,14.0,141.9548,32.78441641906843,-116.8568339,92019,28.69032258064516,18.154838709677417,0.0,72293.0,7,209,5.0,1
1522.0,2019.0,2019-07-17,2019-07-18,14.0,16.69558,32.794630539699455,-116.8366464,92019,28.69032258064516,18.154838709677417,0.0,72293.0,7,198,1.0,1
1703.0,2019.0,2019-07-31,2019-08-01,4.0,16.13497,34.46948171,-117.0386704,92307,34.586666666666666,15.676666666666668,0.0,72286.0,7,212,1.0,1
1613.0,2019.0,2019-07-16,2019-07-17,10.0,81.65115,33.51771434854352,-116.7772898,92539,34.586666666666666,15.676666666666668,0.0,72286.0,7,197,1.0,1
1664.0,2019.0,2019-07-31,2019-07-31,14.0,3.76396,33.45566136864544,-117.588604,92673,34.586666666666666,15.676666666666668,0.0,72286.0,7,212,0.0,1
1487.0,2019.0,2019-07-14,2019-07-15,14.0,131.3172,34.34884403598879,-118.9697048,93015,22.725806451612904,14.206451612903226,0.0,72391.0,7,195,1.0,1
1558.0,2019.0,2019-07-04,2019-07-04,11.0,14.61489,36.221916753308626,-120.3735487,93210,37.68709677419355,16.425806451612903,0.0,74702.0,7,185,0.0,1
1504.0,2019.0,2019-07-31,2019-08-01,14.0,227.0095,35.60665470783195,-118.4204768,93240,37.07419354838709,21.958064516129035,0.0,72384.0,7,212,1.0,1
1575.0,2019.0,2019-07-29,2019-07-29,10.0,305.6829,35.897600313860494,-120.9788609,93426,37.68709677419355,16.425806451612903,0.0,74702.0,7,210,0.0,1
1573.0,2019.0,2019-07-09,2019-07-09,11.0,171.9477,35.95387378288742,-120.8045911,93450,37.68709677419355,16.425806451612903,0.0,74702.0,7,190,0.0,1
1670.0,2019.0,2019-07-04,2019-07-04,14.0,2.085021,35.321307546163474,-119.8536409,93453,23.0258064516129,12.525806451612905,0.0,72394.0,7,185,0.0,1
1687.0,2019.0,2019-07-09,2019-07-09,2.0,5.21805,35.30375103947584,-120.0075394,93453,23.0258064516129,12.525806451612905,0.0,72394.0,7,190,0.0,1
1693.0,2019.0,2019-07-24,2019-07-24,4.0,89.01712,34.99028687434775,-120.421973,93454,23.0258064516129,12.525806451612905,0.0,72394.0,7,205,0.0,1
1733.0,2019.0,2019-07-29,2019-08-05,9.0,99.08305,34.683220256988946,-119.9186685,93460,22.896774193548385,14.13225806451613,0.0,72392.0,7,210,7.0,1
1688.0,2019.0,2019-07-08,2019-07-08,2.0,977.1411,35.62795355767431,-120.2444559,93461,23.0258064516129,12.525806451612905,0.0,72394.0,7,189,0.0,1
1796.0,2019.0,2019-07-21,2019-07-21,10.0,158.8546,37.269949071491325,-120.8477304,93635,21.351612903225806,13.13225806451613,0.0,72593.0,7,202,0.0,1
1731.0,2019.0,2019-07-30,2019-09-02,9.0,321.5388,36.007173288746095,-121.467159,93920,21.351612903225806,13.13225806451613,0.0,72593.0,7,211,34.0,1
1574.0,2019.0,2019-07-21,2019-07-21,10.0,18.16434,35.98335684704544,-121.082333,93932,21.351612903225806,13.13225806451613,0.0,72593.0,7,202,0.0,1
1510.0,2019.0,2019-07-22,2019-07-25,2.0,48.00141,38.46280362990942,-122.1503175,94558,33.92258064516129,15.729032258064516,0.0,72482.0,7,203,3.0,1
1657.0,2019.0,2019-07-08,,1.0,8.948676,38.56453065952463,-119.736655,95223,35.37419354838709,16.770967741935483,0.0,72492.0,7,189,,1
1601.0,2019.0,2019-07-15,2019-07-15,14.0,200.0838,37.93912679957053,-120.8314519,95230,35.37419354838709,16.770967741935483,0.0,72492.0,7,196,0.0,1
1598.0,2019.0,2019-07-03,2019-07-03,10.0,23.174,38.14675424134901,-121.0545287,95240,35.37419354838709,16.770967741935483,0.0,72492.0,7,184,0.0,1
1605.0,2019.0,2019-07-15,2019-07-15,14.0,12.29055,37.62236821263599,-120.5449834,95329,35.37419354838709,16.770967741935483,0.0,72492.0,7,196,0.0,1
1602.0,2019.0,2019-07-11,2019-07-11,5.0,32.69442,37.82251351588733,-120.7868103,95361,35.37419354838709,16.770967741935483,0.0,72492.0,7,192,0.0,1
1629.0,2019.0,2019-07-03,2019-07-05,10.0,282.2256,37.62064049933235,-121.5360692,95377,35.37419354838709,16.770967741935483,0.0,72492.0,7,184,2.0,1
1650.0,2019.0,2019-07-27,2020-01-27,9.0,110.7408,39.82112599437093,-123.8436664,95488,18.648387096774194,12.86451612903226,0.0,72594.0,7,208,184.0,1
1544.0,2019.0,2019-07-14,2019-07-14,2.0,2.438375,38.597152011568454,-120.7792978,95623,33.229032258064514,15.83548387096774,0.0,72483.0,7,195,0.0,1
1537.0,2019.0,2019-07-30,2019-07-30,2.0,13.1878,38.75566631085717,-120.7544736,95667,34.38214285714286,16.67142857142857,0.0,74500.0,7,211,0.0,1
1640.0,2019.0,2019-07-06,2019-07-06,14.0,34.72543,39.06509202052314,-121.3462735,95692,34.38214285714286,16.67142857142857,0.0,74500.0,7,187,0.0,1
1644.0,2019.0,2019-07-13,2019-07-13,14.0,9.345996,39.16858399069137,-121.4786062,95901,34.38214285714286,16.67142857142857,0.0,74500.0,7,194,0.0,1
1800.0,2019.0,2019-07-02,2019-07-02,9.0,4.376543,39.416164748222904,-121.9926257,95920,26.067741935483873,14.587096774193547,113.3,72751.0,7,183,0.0,1
1586.0,2019.0,2019-07-12,2019-07-13,14.0,24.75569,40.46347535352604,-122.434478,96007,36.66129032258065,19.296774193548387,0.0,72592.0,7,193,1.0,1
1592.0,2019.0,2019-07-05,2019-07-06,2.0,32.78963,40.41263387760677,-122.7447616,96047,36.66129032258065,19.296774193548387,0.0,72592.0,7,186,1.0,1
1724.0,2019.0,2019-07-27,2019-08-07,2.0,12.06,41.84693711115618,-122.8422268,96050,31.66774193548387,14.958064516129031,0.0,72597.0,7,208,11.0,1
1756.0,2019.0,2019-07-04,2019-07-14,9.0,17.79216,40.87532118178137,-122.7271729,96091,36.66129032258065,19.296774193548387,0.0,72592.0,7,185,10.0,1
1728.0,2019.0,2019-07-27,2019-08-06,2.0,100.2009,41.83596700188911,-122.6575888,96097,31.66774193548387,14.958064516129031,0.0,72597.0,7,208,10.0,1
1801.0,2019.0,2019-07-17,2019-07-19,14.0,34.12664,41.44249809732051,-120.5470008,96101,36.66129032258065,19.296774193548387,0.0,72592.0,7,198,2.0,1
1696.0,2019.0,2019-07-23,2019-07-24,1.0,12.44425,38.50485297542709,-119.474957,96107,33.83870967741935,15.99032258064516,6.4,72488.0,7,204,1.0,1
1710.0,2019.0,2019-07-26,2019-07-28,1.0,14.14846,40.68941914,-120.2658596,96117,33.83870967741935,15.99032258064516,6.4,72488.0,7,207,2.0,1
1714.0,2019.0,2019-07-15,2019-07-16,14.0,21.48666,38.73288901781108,-119.7712811,96120,33.83870967741935,15.99032258064516,6.4,72488.0,7,196,1.0,1
1783.0,2019.0,2019-08-30,2019-08-30,14.0,17.72473,34.04636214545191,-118.6671715,90265,24.612903225806452,18.12258064516129,0.0,72295.0,8,242,0.0,1
1782.0,2019.0,2019-08-13,2019-08-13,14.0,1.816222,34.080321289977306,-118.5747461,90272,24.612903225806452,18.12258064516129,0.0,72295.0,8,225,0.0,1
1716.0,2019.0,2019-08-02,2019-08-02,14.0,1.006445,34.108063344136674,-118.7591028,91301,23.31935483870968,14.119354838709675,0.0,72391.0,8,214,0.0,1
1533.0,2019.0,2019-08-15,2019-08-16,7.0,67.37229,32.56922401015135,-116.7417904,91917,24.73548387096774,19.212903225806453,0.0,72290.0,8,227,1.0,1
1525.0,2019.0,2019-08-22,2019-08-23,14.0,7.226138,33.29912339006326,-116.9109748,92061,29.310344827586206,18.75172413793103,0.0,72293.0,8,234,1.0,1
1524.0,2019.0,2019-08-22,2019-08-22,14.0,1.231062,33.21974913546497,-116.7053918,92070,29.310344827586206,18.75172413793103,0.0,72293.0,8,234,0.0,1
1518.0,2019.0,2019-08-28,2019-08-28,14.0,1.677516,33.28573401035761,-116.663369,92086,29.310344827586206,18.75172413793103,0.0,72293.0,8,240,0.0,1
1534.0,2019.0,2019-08-25,2019-08-28,14.0,11.86247,32.55750458259147,-116.8663067,92154,24.73548387096774,19.212903225806453,0.0,72290.0,8,237,3.0,1
1701.0,2019.0,2019-08-22,2019-08-25,14.0,22.70014,33.859243472625636,-116.5623832,92262,41.3258064516129,25.0,0.0,69015.0,8,234,3.0,1
1616.0,2019.0,2019-08-05,2019-08-06,14.0,88.16512,33.737077216158234,-117.3314922,92570,35.70645161290323,14.712903225806452,0.0,72286.0,8,217,1.0,1
1495.0,2019.0,2019-08-14,2019-08-14,14.0,16.98027,34.63411220310281,-120.3477583,93436,19.461290322580645,11.83548387096774,0.0,72393.0,8,226,0.0,1
1690.0,2019.0,2019-08-21,2019-08-21,10.0,22.36234,35.72901542605214,-120.2029477,93461,24.55161290322581,13.13548387096774,0.0,72394.0,8,233,0.0,1
1491.0,2019.0,2019-08-31,2019-09-06,2.0,754.4257,36.44081879872478,-119.009371,93603,37.47741935483871,21.16774193548387,0.0,72389.0,8,243,6.0,1
1631.0,2019.0,2019-08-02,2019-08-09,7.0,339.9227,37.89625207927848,-121.8054362,94513,35.751612903225805,17.164516129032258,0.0,72492.0,8,214,7.0,1
1632.0,2019.0,2019-08-02,2019-08-09,7.0,226.6169,37.88802055634526,-121.8283647,94517,26.148387096774194,15.803225806451612,0.0,72585.0,8,214,7.0,1
1633.0,2019.0,2019-08-02,2019-08-09,7.0,173.9333,37.895949953937574,-121.8469399,94517,26.148387096774194,15.803225806451612,0.0,72585.0,8,214,7.0,1
1655.0,2019.0,2019-08-27,2019-08-27,5.0,15.82898,38.02624148684206,-122.6421826,94946,32.883870967741935,16.870967741935484,0.0,72495.0,8,239,0.0,1
1604.0,2019.0,2019-08-08,2019-08-08,8.0,20.16607,37.94767182527041,-120.4211247,95327,35.751612903225805,17.164516129032258,0.0,72492.0,8,220,0.0,1
1646.0,2019.0,2019-08-16,2019-08-20,14.0,979.4596,37.55276975167962,-120.151294,95338,37.47741935483871,21.16774193548387,0.0,72389.0,8,228,4.0,1
1648.0,2019.0,2019-08-15,2019-08-15,10.0,428.0987,37.53698663,-120.1898475,95338,37.47741935483871,21.16774193548387,0.0,72389.0,8,227,0.0,1
