zip,Year,fire_occurred,avg_tmax_c,avg_tmin_c,tot_prcp_mm,temp_range_c,dryness_proxy,year_index,CAUSE_10,CAUSE_11,CAUSE_14,CAUSE_15,CAUSE_18,CAUSE_2,CAUSE_3,CAUSE_4,CAUSE_5,CAUSE_6,CAUSE_7,CAUSE_8,CAUSE_9,OBJECTIVE_2,C_METHOD_2,C_METHOD_3,C_METHOD_4,C_METHOD_5,C_METHOD_6,C_METHOD_7,C_METHOD_8,AGENCY_ID_1,AGENCY_ID_2,AGENCY_ID_3,AGENCY_ID_4,AGENCY_ID_5,AGENCY_ID_6,AGENCY_ID_7,AGENCY_ID_8
92582,2019.0,1,31.73,14.456666666666669,0.0,17.273333333333333,31.73,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92582,2020.0,0,31.73,14.456666666666669,0.0,17.273333333333333,31.73,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92582,2021.0,0,31.73,14.456666666666669,0.0,17.273333333333333,31.73,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92583,2018.0,1,32.75833333333333,14.529166666666669,0.0,18.229166666666664,32.75833333333333,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92583,2019.0,0,31.5875,13.442916666666669,0.7,18.14458333333333,18.580882352941178,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92583,2020.0,1,30.416666666666668,12.356666666666666,1.4,18.060000000000002,12.673611111111112,2.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
92583,2021.0,0,31.5875,13.442916666666669,0.7,18.14458333333333,18.580882352941178,3.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92596,2018.0,1,24.64516129032258,10.403225806451612,2.0,14.241935483870968,8.21505376344086,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
92596,2019.0,0,24.64516129032258,10.403225806451612,2.0,14.241935483870968,8.21505376344086,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
92596,2020.0,0,24.64516129032258,10.403225806451612,2.0,14.241935483870968,8.21505376344086,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
92596,2021.0,0,24.64516129032258,10.403225806451612,2.0,14.241935483870968,8.21505376344086,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
92602,2018.0,1,30.322580645161292,20.94516129032258,0.0,9.377419354838711,30.322580645161292,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92602,2019.0,0,28.837096774193547,18.806451612903224,0.4,10.030645161290323,20.597926267281107,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92602,2020.0,1,27.351612903225806,16.66774193548387,0.8,10.683870967741935,15.195340501792113,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
92602,2021.0,0,28.837096774193547,18.806451612903224,0.4,10.030645161290323,20.597926267281107,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92603,2018.0,0,27.606451612903225,18.716129032258063,0.8,8.890322580645162,15.336917562724013,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92603,2019.0,0,27.606451612903225,18.716129032258063,0.8,8.890322580645162,15.336917562724013,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92603,2020.0,0,27.606451612903225,18.716129032258063,0.8,8.890322580645162,15.336917562724013,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92603,2021.0,1,27.606451612903225,18.716129032258063,0.8,8.890322580645162,15.336917562724013,3.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92612,2018.0,0,29.076666666666664,19.71333333333333,0.0,9.363333333333333,29.076666666666664,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92612,2019.0,1,29.076666666666664,19.71333333333333,0.0,9.363333333333333,29.076666666666664,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92612,2020.0,0,29.076666666666664,19.71333333333333,0.0,9.363333333333333,29.076666666666664,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92612,2021.0,0,29.076666666666664,19.71333333333333,0.0,9.363333333333333,29.076666666666664,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92618,2018.0,0,28.44193548387097,18.54516129032258,1.0,9.896774193548392,14.220967741935485,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92618,2019.0,0,28.44193548387097,18.54516129032258,1.0,9.896774193548392,14.220967741935485,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92618,2020.0,0,28.44193548387097,18.54516129032258,1.0,9.896774193548392,14.220967741935485,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92618,2021.0,1,28.44193548387097,18.54516129032258,1.0,9.896774193548392,14.220967741935485,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92627,2018.0,1,23.63,13.18,1.0,10.45,11.815,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92627,2019.0,0,23.63,13.18,1.0,10.45,11.815,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92627,2020.0,0,23.63,13.18,1.0,10.45,11.815,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92627,2021.0,0,23.63,13.18,1.0,10.45,11.815,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92630,2018.0,1,22.215207373271888,9.950230414746544,22.5,12.264976958525343,0.9453279733307186,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92630,2019.0,0,22.215207373271888,9.950230414746544,22.5,12.264976958525343,0.9453279733307186,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92630,2020.0,0,22.215207373271888,9.950230414746544,22.5,12.264976958525343,0.9453279733307186,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92630,2021.0,0,22.215207373271888,9.950230414746544,22.5,12.264976958525343,0.9453279733307186,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92651,2018.0,1,25.040000000000003,16.753333333333334,0.0,8.286666666666669,25.040000000000003,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92651,2019.0,0,25.040000000000003,16.753333333333334,0.0,8.286666666666669,25.040000000000003,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92651,2020.0,1,25.26,16.866666666666667,0.0,8.393333333333334,25.26,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92651,2021.0,1,24.553333333333335,16.176666666666666,0.0,8.376666666666669,24.553333333333335,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92653,2018.0,1,24.77311827956989,14.18924731182796,26.433333333333337,10.583870967741928,0.9030298279308585,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
92653,2019.0,0,24.77311827956989,14.18924731182796,26.433333333333337,10.583870967741928,0.9030298279308585,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
92653,2020.0,0,24.77311827956989,14.18924731182796,26.433333333333337,10.583870967741928,0.9030298279308585,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
92653,2021.0,0,24.77311827956989,14.18924731182796,26.433333333333337,10.583870967741928,0.9030298279308585,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
92656,2018.0,1,23.027142857142856,13.012380952380951,3.7,10.014761904761905,4.899392097264437,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92656,2019.0,0,23.027142857142856,13.012380952380951,3.7,10.014761904761905,4.899392097264437,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92656,2020.0,0,23.027142857142856,13.012380952380951,3.7,10.014761904761905,4.899392097264437,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92656,2021.0,0,23.027142857142856,13.012380952380951,3.7,10.014761904761905,4.899392097264437,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92672,2018.0,1,25.909966717869946,8.240192012288786,6.933333333333334,17.669774705581162,3.2659621913281445,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92672,2019.0,0,25.909966717869946,8.240192012288786,6.933333333333334,17.669774705581162,3.2659621913281445,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92672,2020.0,0,25.909966717869946,8.240192012288786,6.933333333333334,17.669774705581162,3.2659621913281445,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92672,2021.0,0,25.909966717869946,8.240192012288786,6.933333333333334,17.669774705581162,3.2659621913281445,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92673,2018.0,0,34.586666666666666,15.676666666666668,0.0,18.909999999999997,34.586666666666666,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92673,2019.0,1,34.586666666666666,15.676666666666668,0.0,18.909999999999997,34.586666666666666,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92673,2020.0,0,34.586666666666666,15.676666666666668,0.0,18.909999999999997,34.586666666666666,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92673,2021.0,0,34.586666666666666,15.676666666666668,0.0,18.909999999999997,34.586666666666666,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92675,2018.0,1,23.416129032258063,10.629032258064516,37.6,12.787096774193547,0.6066354671569446,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92675,2019.0,0,26.70806451612903,14.326182795698925,18.8,12.381881720430107,1.348892147279244,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92675,2020.0,1,30.0,18.023333333333333,0.0,11.976666666666667,30.0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92675,2021.0,0,26.70806451612903,14.326182795698925,18.8,12.381881720430107,1.348892147279244,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
92676,2018.0,1,34.20134408602151,16.144193548387097,0.0,18.05715053763441,34.20134408602151,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92676,2019.0,1,25.04505376344086,6.5317921146953415,29.333333333333332,18.513261648745516,0.8256611130804679,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92676,2020.0,1,28.68225806451613,9.253225806451614,13.7,19.429032258064517,1.9511740179942947,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92676,2021.0,0,28.68225806451613,9.253225806451614,13.7,19.429032258064517,1.9511740179942947,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92678,2018.0,1,31.483333333333334,13.24,0.0,18.243333333333332,31.483333333333334,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92678,2019.0,0,31.483333333333334,13.24,0.0,18.243333333333332,31.483333333333334,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92678,2020.0,0,31.483333333333334,13.24,0.0,18.243333333333332,31.483333333333334,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92678,2021.0,0,31.483333333333334,13.24,0.0,18.243333333333332,31.483333333333334,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92679,2018.0,1,34.83870967741935,17.661290322580644,0.0,17.177419354838708,34.83870967741935,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92679,2019.0,0,35.8758064516129,17.519354838709678,0.0,18.356451612903225,35.8758064516129,1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92679,2020.0,1,36.91290322580645,17.37741935483871,0.0,19.53548387096774,36.91290322580645,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92679,2021.0,0,35.8758064516129,17.519354838709678,0.0,18.356451612903225,35.8758064516129,3.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92694,2018.0,0,36.041935483870965,18.296774193548387,2.1,17.745161290322578,11.626430801248699,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92694,2019.0,0,36.041935483870965,18.296774193548387,2.1,17.745161290322578,11.626430801248699,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92694,2020.0,0,36.041935483870965,18.296774193548387,2.1,17.745161290322578,11.626430801248699,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92694,2021.0,1,36.041935483870965,18.296774193548387,2.1,17.745161290322578,11.626430801248699,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92821,2018.0,0,24.799999999999997,13.596774193548388,10.0,11.20322580645161,2.2545454545454544,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92821,2019.0,0,24.799999999999997,13.596774193548388,10.0,11.20322580645161,2.2545454545454544,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92821,2020.0,0,24.799999999999997,13.596774193548388,10.0,11.20322580645161,2.2545454545454544,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92821,2021.0,1,24.799999999999997,13.596774193548388,10.0,11.20322580645161,2.2545454545454544,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92867,2018.0,0,27.580645161290324,17.490322580645163,0.0,10.09032258064516,27.580645161290324,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92867,2019.0,0,27.580645161290324,17.490322580645163,0.0,10.09032258064516,27.580645161290324,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92867,2020.0,1,27.580645161290324,17.490322580645163,0.0,10.09032258064516,27.580645161290324,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92867,2021.0,0,27.580645161290324,17.490322580645163,0.0,10.09032258064516,27.580645161290324,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92869,2018.0,0,21.89032258064516,15.029032258064516,0.0,6.861290322580645,21.89032258064516,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92869,2019.0,0,21.89032258064516,15.029032258064516,0.0,6.861290322580645,21.89032258064516,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92869,2020.0,0,21.89032258064516,15.029032258064516,0.0,6.861290322580645,21.89032258064516,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92869,2021.0,1,21.89032258064516,15.029032258064516,0.0,6.861290322580645,21.89032258064516,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92880,2018.0,1,31.483333333333334,13.24,0.0,18.243333333333332,31.483333333333334,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92880,2019.0,0,25.96747311827957,7.184516129032258,13.7,18.782956989247314,1.7664947699509914,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92880,2020.0,1,20.451612903225808,1.1290322580645162,27.4,19.322580645161292,0.7201272149023172,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92880,2021.0,0,25.96747311827957,7.184516129032258,13.7,18.782956989247314,1.7664947699509914,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92881,2018.0,1,36.91935483870968,19.048387096774192,0.0,17.870967741935488,36.91935483870968,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
92881,2019.0,0,36.91612903225807,18.21290322580645,0.0,18.70322580645162,36.91612903225807,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92881,2020.0,1,36.91290322580645,17.37741935483871,0.0,19.53548387096774,36.91290322580645,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92881,2021.0,0,36.91612903225807,18.21290322580645,0.0,18.70322580645162,36.91612903225807,3.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92883,2018.0,1,34.83870967741935,17.661290322580644,0.0,17.177419354838708,34.83870967741935,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
92883,2019.0,0,34.83870967741935,17.661290322580644,0.0,17.177419354838708,34.83870967741935,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
92883,2020.0,0,34.83870967741935,17.661290322580644,0.0,17.177419354838708,34.83870967741935,2.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
92883,2021.0,0,34.83870967741935,17.661290322580644,0.0,17.177419354838708,34.83870967741935,3.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
92887,2018.0,1,27.296666666666667,18.1,0.0,9.196666666666665,27.296666666666667,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92887,2019.0,0,27.296666666666667,18.1,0.0,9.196666666666665,27.296666666666667,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92887,2020.0,0,27.296666666666667,18.1,0.0,9.196666666666665,27.296666666666667,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
92887,2021.0,0,27.296666666666667,18.1,0.0,9.196666666666665,27.296666666666667,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
93001,2018.0,1,22.019308998302208,11.695438030560272,7.9,10.323870967741936,2.474079662730585,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
93001,2019.0,0,22.019308998302208,11.695438030560272,0.0,10.323870967741936,22.019308998302208,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
93001,2020.0,1,23.970967741935485,15.874193548387098,0.0,8.096774193548388,23.970967741935485,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
93001,2021.0,1,20.199999999999996,11.143333333333334,0.0,9.056666666666661,20.199999999999996,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
93003,2018.0,1,25.163333333333338,17.790000000000003,0.0,7.373333333333335,25.163333333333338,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
93003,2019.0,0,22.910698924731182,12.02241935483871,17.299999999999997,10.888279569892472,1.2519507609142724,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
93003,2020.0,1,20.65806451612903,6.254838709677419,34.599999999999994,14.403225806451612,0.5802827111272201,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
93003,2021.0,0,22.910698924731182,12.02241935483871,17.299999999999997,10.888279569892472,1.2519507609142724,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
93004,2018.0,1,21.44838709677419,9.829032258064515,18.8,11.619354838709675,1.083251873574454,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
93004,2019.0,0,21.44838709677419,9.829032258064515,18.8,11.619354838709675,1.083251873574454,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
93004,2020.0,0,21.44838709677419,9.829032258064515,18.8,11.619354838709675,1.083251873574454,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
93004,2021.0,0,21.44838709677419,9.829032258064515,18.8,11.619354838709675,1.083251873574454,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
93012,2018.0,1,22.913333333333338,9.906666666666666,20.7,13.006666666666671,1.0559139784946239,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
93012,2019.0,0,22.558279569892477,11.90010752688172,10.35,10.658172043010756,1.9875136184927293,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
93012,2020.0,1,22.203225806451613,13.893548387096772,0.0,8.309677419354841,22.203225806451613,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
93012,2021.0,0,22.558279569892477,11.90010752688172,10.35,10.658172043010756,1.9875136184927293,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
93015,2018.0,1,19.763809523809524,8.346031746031747,0.3333333333333333,11.417777777777777,14.822857142857144,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
93015,2019.0,1,22.725806451612904,14.206451612903226,0.0,8.519354838709678,22.725806451612904,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
93015,2020.0,1,22.28827956989247,13.85010752688172,0.0,8.43817204301075,22.28827956989247,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
93015,2021.0,0,22.28827956989247,13.85010752688172,0.0,8.43817204301075,22.28827956989247,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
93021,2018.0,1,21.35011520737327,9.160195852534564,2.05,12.189919354838707,7.00003777290927,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
93021,2019.0,0,19.426670506912444,7.441388248847927,2.9749999999999996,11.985282258064517,4.887212706141495,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
93021,2020.0,0,19.426670506912444,7.441388248847927,2.9749999999999996,11.985282258064517,4.887212706141495,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
93021,2021.0,1,17.503225806451614,5.72258064516129,3.9,11.780645161290323,3.5720868992758392,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
