zip,Year,avg_tmax_c,avg_tmin_c,tot_prcp_mm,GIS_ACRES,fire_duration_days,CAUSE,C_METHOD,OBJECTIVE,station,AGENCY_ID,fire_count,fire_occurred
92887,2020.0,27.296666666666667,18.1,0.0,0.054429494999999994,0.0,14.0,1.0,1.0,72297.0,2.0,0,0
92887,2021.0,27.296666666666667,18.1,0.0,0.054429494999999994,0.0,14.0,1.0,1.0,72297.0,2.0,0,0
93001,2018.0,22.019308998302208,11.695438030560272,7.9,1.0314520628000001,0.1,14.0,6.0,1.0,72391.0,2.0,10,1
93001,2019.0,22.019308998302208,11.695438030560272,0.0,16.061,0.1,14.0,3.0,1.0,72391.0,2.0,0,0
93001,2020.0,23.970967741935485,15.874193548387098,0.0,16.061,0.0,14.0,7.0,1.0,72391.0,2.0,1,1
93001,2021.0,20.199999999999996,11.143333333333334,0.0,94.988242,0.5,14.0,3.0,1.0,72391.0,1.0,2,1
93003,2018.0,25.163333333333338,17.790000000000003,0.0,0.663654,0.0,14.0,6.0,1.0,72391.0,2.0,1,1
93003,2019.0,22.910698924731186,12.02241935483871,17.299999999999997,20.245052,1.5,14.0,6.0,1.0,72391.0,2.0,0,0
93003,2020.0,20.65806451612903,6.254838709677419,34.599999999999994,39.82645,3.0,14.0,7.0,1.0,72391.0,2.0,1,1
93003,2021.0,22.910698924731186,12.02241935483871,17.299999999999997,20.245052,1.5,14.0,6.0,1.0,72391.0,2.0,0,0
93004,2018.0,21.44838709677419,9.829032258064515,18.8,0.6356196,0.0,14.0,6.0,1.0,72391.0,2.0,1,1
93004,2019.0,21.44838709677419,9.829032258064515,18.8,0.6356196,0.0,14.0,6.0,1.0,72391.0,2.0,0,0
93004,2020.0,21.44838709677419,9.829032258064515,18.8,0.6356196,0.0,14.0,6.0,1.0,72391.0,2.0,0,0
93004,2021.0,21.44838709677419,9.829032258064515,18.8,0.6356196,0.0,14.0,6.0,1.0,72391.0,2.0,0,0
93012,2018.0,22.913333333333338,9.906666666666666,20.7,4310.055,14.0,14.0,7.0,1.0,72391.0,2.0,1,1
93012,2019.0,22.558279569892477,11.900107526881719,10.35,2157.0111805,7.0,14.0,1.0,1.0,72391.0,2.0,0,0
93012,2020.0,22.203225806451613,13.893548387096772,0.0,3.967361,0.0,14.0,1.0,1.0,72391.0,2.0,1,1
93012,2021.0,22.558279569892477,11.900107526881719,10.35,2157.0111805,7.0,14.0,1.0,1.0,72391.0,2.0,0,0
93015,2018.0,19.763809523809524,8.346031746031747,0.3333333333333333,0.6456174666666666,0.0,2.0,1.0,1.0,72391.0,2.0,3,1
93015,2019.0,22.725806451612904,14.206451612903226,0.0,131.3172,1.0,14.0,2.0,1.0,72391.0,2.0,1,1
93015,2020.0,22.288279569892474,13.85010752688172,0.0,405.4845665,3.5,14.0,1.0,1.0,72391.0,2.0,2,1
93015,2021.0,22.288279569892474,13.85010752688172,0.0,131.3172,1.0,14.0,1.0,1.0,72391.0,2.0,0,0
93021,2018.0,21.35011520737327,9.160195852534564,2.05,0.20501125,0.5,2.0,1.0,1.0,72391.0,2.0,2,1
93021,2019.0,19.426670506912444,7.441388248847927,2.9749999999999996,2.232413125,0.75,2.0,1.0,1.0,72391.0,1.0,0,0
93021,2020.0,19.426670506912444,7.441388248847927,2.9749999999999996,2.232413125,0.75,2.0,1.0,1.0,72391.0,1.0,0,0
93021,2021.0,17.503225806451614,5.72258064516129,3.9,4.259815,1.0,14.0,6.0,1.0,72391.0,1.0,1,1
93023,2018.0,24.216098310291862,16.234531490015364,0.0,2.717480716285714,0.14285714285714285,9.0,6.0,1.0,72391.0,2.0,7,1
93023,2019.0,22.684715821812595,15.000599078341015,0.0,1.919322858142857,0.07142857142857142,2.0,6.0,1.0,72391.0,2.0,0,0
93023,2020.0,22.684715821812595,15.000599078341015,0.0,1.919322858142857,0.07142857142857142,2.0,6.0,1.0,72391.0,2.0,0,0
93023,2021.0,21.153333333333332,13.766666666666667,0.0,1.121165,0.0,2.0,6.0,1.0,72391.0,2.0,1,1
93030,2018.0,19.483333333333334,9.593333333333334,1.0,0.3926331,0.0,14.0,6.0,1.0,72391.0,2.0,1,1
93030,2019.0,19.483333333333334,9.593333333333334,1.0,0.3926331,0.0,14.0,6.0,1.0,72391.0,2.0,0,0
93030,2020.0,19.483333333333334,9.593333333333334,1.0,0.3926331,0.0,14.0,6.0,1.0,72391.0,2.0,0,0
93030,2021.0,19.483333333333334,9.593333333333334,1.0,0.3926331,0.0,14.0,6.0,1.0,72391.0,2.0,0,0
93035,2018.0,25.163333333333338,17.790000000000003,0.0,0.001514838,0.0,14.0,6.0,1.0,72391.0,2.0,1,1
93035,2019.0,25.163333333333338,17.790000000000003,0.0,0.001514838,0.0,14.0,6.0,1.0,72391.0,2.0,0,0
93035,2020.0,25.163333333333338,17.790000000000003,0.0,0.001514838,0.0,14.0,6.0,1.0,72391.0,2.0,0,0
93035,2021.0,25.163333333333338,17.790000000000003,0.0,0.001514838,0.0,14.0,6.0,1.0,72391.0,2.0,0,0
93036,2018.0,22.913333333333338,9.906666666666666,20.7,154.4603,1.0,14.0,6.0,1.0,72391.0,2.0,1,1
93036,2019.0,24.26774193548387,11.451612903225806,0.0,171.4183,2.0,14.0,7.0,1.0,72391.0,2.0,1,1
93036,2020.0,22.913333333333338,9.906666666666666,20.7,154.4603,1.0,14.0,2.0,1.0,72391.0,2.0,0,0
93036,2021.0,15.74516129032258,6.932258064516129,176.1,31.69551,1.0,14.0,2.0,1.0,72391.0,1.0,1,1
93040,2018.0,31.306845878136198,18.47888888888889,0.0,27.053138066666666,11.333333333333334,2.0,1.0,1.0,72383.0,4.0,3,1
93040,2019.0,16.664516129032258,7.103225806451612,52.9,30.35799,94.0,9.0,1.0,1.0,72383.0,4.0,1,1
93040,2020.0,32.72258064516129,20.612903225806452,0.0,2188.634,5.0,14.0,7.0,1.0,72383.0,2.0,1,1
93040,2021.0,31.306845878136198,18.47888888888889,0.0,30.35799,11.333333333333334,2.0,1.0,1.0,72383.0,4.0,0,0
93041,2018.0,21.438924731182794,11.024910394265232,12.533333333333333,0.8359959,0.6666666666666666,14.0,1.0,1.0,72391.0,2.0,3,1
93041,2019.0,21.438924731182794,11.024910394265232,12.533333333333333,0.8359959,0.6666666666666666,14.0,1.0,1.0,72391.0,2.0,0,0
93041,2020.0,21.438924731182794,11.024910394265232,12.533333333333333,0.8359959,0.6666666666666666,14.0,1.0,1.0,72391.0,2.0,0,0
93041,2021.0,21.438924731182794,11.024910394265232,12.533333333333333,0.8359959,0.6666666666666666,14.0,1.0,1.0,72391.0,2.0,0,0
93060,2018.0,23.44928315412187,14.572114695340503,1.2,2.5528262116666665,0.0,14.0,1.0,1.0,72391.0,2.0,6,1
93060,2019.0,22.373333333333335,13.806666666666668,0.0,3.203597,0.0,14.0,6.0,1.0,72391.0,2.0,0,0
93060,2020.0,22.373333333333335,13.806666666666668,0.0,298.9597,3.0,14.0,6.0,1.0,72391.0,2.0,1,1
93060,2021.0,19.88222222222222,10.268888888888888,0.0,3.203597,0.0,14.0,6.0,1.0,72391.0,1.0,3,1
93063,2018.0,26.11769585253456,14.003333333333332,17.614285714285717,36.142975972,0.2857142857142857,14.0,6.0,1.0,72288.0,2.0,7,1
93063,2019.0,27.808924731182795,15.452849462365592,0.55,14.642643,0.2857142857142857,14.0,1.0,1.0,72288.0,2.0,0,0
93063,2020.0,30.677419354838708,17.041935483870965,0.0,14.642643,0.0,14.0,4.0,1.0,72288.0,2.0,2,1
93063,2021.0,27.808924731182795,15.452849462365592,0.55,12.1747105,0.5,14.0,1.0,1.0,72288.0,2.0,2,1
93065,2018.0,22.164509054895305,11.765503678551218,4.7,8.600160790250001,0.25,9.0,6.0,1.0,72391.0,2.0,4,1
93065,2019.0,24.26774193548387,11.451612903225806,0.0,1806.234,14.0,14.0,7.0,1.0,72391.0,2.0,1,1
93065,2020.0,22.164509054895305,11.451612903225806,0.0,15.35531,1.0,14.0,3.0,1.0,72391.0,2.0,0,0
93065,2021.0,19.246666666666663,8.52,0.0,15.35531,1.0,14.0,3.0,1.0,72391.0,1.0,1,1
93066,2018.0,21.44838709677419,9.829032258064515,18.8,0.766014,0.0,14.0,6.0,1.0,72391.0,2.0,1,1
93066,2019.0,24.26774193548387,11.451612903225806,0.0,10042.46,5.0,14.0,7.0,1.0,72391.0,2.0,1,1
93066,2020.0,22.85806451612903,10.640322580645162,9.4,5021.613007,2.5,14.0,6.0,1.0,72391.0,2.0,0,0
93066,2021.0,22.85806451612903,10.640322580645162,9.4,5021.613007,2.5,14.0,6.0,1.0,72391.0,2.0,0,0
93105,2018.0,20.449139784946233,8.523279569892473,18.95,1311.329665,12.0,7.0,1.0,1.0,72392.0,4.0,0,0
93105,2019.0,20.746666666666663,6.543333333333334,37.1,2597.293,19.0,7.0,1.0,1.0,72392.0,4.0,1,1
93105,2020.0,20.449139784946233,8.523279569892473,18.95,1311.329665,12.0,7.0,1.0,1.0,72392.0,4.0,0,0
93105,2021.0,20.151612903225807,10.503225806451614,0.8,25.36633,5.0,14.0,1.0,1.0,72392.0,4.0,1,1
93110,2018.0,23.343333333333337,13.57,1.0,8.885991,0.0,7.0,1.0,1.0,72392.0,2.0,0,0
93110,2019.0,23.343333333333337,13.57,1.0,8.885991,0.0,7.0,1.0,1.0,72392.0,2.0,0,0
93110,2020.0,23.343333333333337,13.57,1.0,8.885991,0.0,7.0,1.0,1.0,72392.0,2.0,1,1
93110,2021.0,23.343333333333337,13.57,1.0,8.885991,0.0,7.0,1.0,1.0,72392.0,2.0,0,0
93117,2018.0,25.703225806451616,16.561290322580643,0.0,118.0118,3.0,14.0,1.0,1.0,72392.0,2.0,1,1
93117,2019.0,25.241935483870968,9.051612903225807,0.0,420.6586,4.0,14.0,3.0,1.0,72392.0,2.0,1,1
93117,2020.0,22.83225806451613,11.503225806451614,1.3,157.0178,3.0,11.0,1.0,1.0,72392.0,2.0,1,1
93117,2021.0,22.748387096774195,9.538709677419355,30.299999999999997,16953.24,51.0,1.0,7.0,1.0,72392.0,4.0,1,1
93203,2018.0,34.57,19.333333333333332,0.0,19.21136,0.0,14.0,1.0,1.0,72384.0,2.0,1,1
93203,2019.0,32.416666666666664,18.203333333333333,0.5,38.80555,0.0,14.0,1.0,1.0,72384.0,2.0,1,1
93203,2020.0,32.416666666666664,18.203333333333333,0.0,19.21136,0.0,14.0,1.0,1.0,72384.0,2.0,0,0
93203,2021.0,30.683870967741935,16.019354838709678,0.0,2.929613,0.0,14.0,1.0,1.0,72384.0,1.0,1,1
93204,2018.0,32.906666666666666,13.483333333333333,0.0,59.852175,0.0,11.0,1.0,1.0,74702.0,0.0,0,0
93204,2019.0,32.906666666666666,13.483333333333333,0.0,59.852175,0.0,11.0,1.0,1.0,74702.0,0.0,2,1
93204,2020.0,32.906666666666666,13.483333333333333,0.0,59.852175,0.0,11.0,1.0,1.0,74702.0,0.0,0,0
93204,2021.0,32.906666666666666,13.483333333333333,0.0,59.852175,0.0,11.0,1.0,1.0,74702.0,0.0,0,0
93205,2018.0,34.57,19.333333333333332,0.0,12.80577,18.0,9.0,1.0,1.0,72384.0,4.0,1,1
93205,2019.0,34.57,19.333333333333332,0.0,12.80577,18.0,9.0,1.0,1.0,72384.0,4.0,0,0
93205,2020.0,34.57,19.333333333333332,0.0,12.80577,18.0,9.0,1.0,1.0,72384.0,4.0,0,0
93205,2021.0,34.57,19.333333333333332,0.0,12.80577,18.0,9.0,1.0,1.0,72384.0,4.0,0,0
93210,2018.0,32.947903225806456,12.995322580645162,1.2,49.64802175,0.75,7.0,1.0,1.0,74702.0,0.0,4,1
93210,2019.0,32.383178016726404,12.41037037037037,0.0,45.57461,3.888888888888889,11.0,1.0,1.0,74702.0,0.0,9,1
93210,2020.0,33.64612903225807,13.474327956989246,6.7,7961.714489999999,14.0,1.0,1.0,1.0,74702.0,0.0,4,1
93210,2021.0,32.947903225806456,12.995322580645162,1.2,49.64802175,3.888888888888889,1.0,1.0,1.0,74702.0,0.0,0,0
93215,2018.0,21.473333333333336,7.760000000000001,27.1,14.53588,0.0,14.0,1.0,1.0,72384.0,2.0,0,0
93215,2019.0,21.473333333333336,7.760000000000001,27.1,14.53588,0.0,14.0,1.0,1.0,72384.0,2.0,1,1
93215,2020.0,21.473333333333336,7.760000000000001,27.1,14.53588,0.0,14.0,1.0,1.0,72384.0,2.0,0,0
93215,2021.0,21.473333333333336,7.760000000000001,27.1,14.53588,0.0,14.0,1.0,1.0,72384.0,2.0,0,0
93219,2018.0,35.575,20.71666666666667,2.9,138.195,0.5,10.0,1.0,1.0,72384.0,3.0,0,0
93219,2019.0,35.35666666666667,20.076666666666664,5.8,104.9992,0.0,10.0,4.0,1.0,72384.0,3.0,1,1
93219,2020.0,35.575,20.71666666666667,2.9,138.195,0.5,10.0,1.0,1.0,72384.0,3.0,0,0
93219,2021.0,35.79333333333333,21.35666666666667,0.0,171.3908,1.0,14.0,1.0,1.0,72384.0,3.0,1,1
93220,2018.0,37.71612903225807,21.748387096774195,0.0,9.183166,0.0,14.0,1.0,1.0,72384.0,2.0,0,0
93220,2019.0,37.71612903225807,21.748387096774195,0.0,9.183166,0.0,14.0,1.0,1.0,72384.0,2.0,0,0
93220,2020.0,37.71612903225807,21.748387096774195,0.0,9.183166,0.0,14.0,1.0,1.0,72384.0,2.0,1,1
93220,2021.0,37.71612903225807,21.748387096774195,0.0,9.183166,0.0,14.0,1.0,1.0,72384.0,2.0,0,0
93222,2018.0,32.72258064516129,20.612903225806452,0.0,19.94945,1.0,14.0,1.0,1.0,72383.0,2.0,0,0
93222,2019.0,32.72258064516129,20.612903225806452,0.0,19.94945,1.0,14.0,1.0,1.0,72383.0,2.0,0,0
93222,2020.0,32.72258064516129,20.612903225806452,0.0,19.94945,1.0,14.0,1.0,1.0,72383.0,2.0,1,1
93222,2021.0,32.72258064516129,20.612903225806452,0.0,19.94945,1.0,14.0,1.0,1.0,72383.0,2.0,0,0
93225,2018.0,33.61612903225806,21.393548387096775,0.3,365.7711,2.0,10.0,2.0,1.0,72383.0,2.0,0,0
93225,2019.0,33.61612903225806,21.393548387096775,0.3,365.7711,2.0,10.0,2.0,1.0,72383.0,2.0,0,0
93225,2020.0,33.61612903225806,21.393548387096775,0.3,365.7711,2.0,10.0,2.0,1.0,72383.0,2.0,0,0
93225,2021.0,33.61612903225806,21.393548387096775,0.3,365.7711,2.0,10.0,2.0,1.0,72383.0,2.0,1,1
93238,2018.0,33.81333333333333,18.48,0.5,1.134244,0.0,14.0,1.0,1.0,72384.0,2.0,0,0
93238,2019.0,33.81333333333333,18.48,0.5,1.134244,0.0,14.0,1.0,1.0,72384.0,2.0,0,0
93238,2020.0,33.81333333333333,18.48,0.5,1.134244,0.0,14.0,1.0,1.0,72384.0,2.0,1,1
93238,2021.0,33.81333333333333,18.48,0.5,1.134244,0.0,14.0,1.0,1.0,72384.0,2.0,0,0
93239,2018.0,25.959999999999997,8.513333333333334,4.8,49.1616,0.0,2.0,1.0,1.0,74702.0,0.0,1,1
93239,2019.0,27.246666666666663,9.406666666666666,4.3,50.13959,0.0,11.0,1.0,1.0,74702.0,0.0,1,1
93239,2020.0,31.503225806451617,11.651612903225804,0.5,42.87516,0.0,11.0,1.0,1.0,74702.0,0.0,1,1
93239,2021.0,27.246666666666663,9.406666666666666,4.3,49.1616,0.0,11.0,1.0,1.0,74702.0,0.0,0,0
93240,2018.0,35.79333333333333,21.35666666666667,0.0,61.212755,1.0,2.0,1.0,1.0,72384.0,2.0,0,0
93240,2019.0,37.07419354838709,21.958064516129035,0.0,227.0095,1.0,14.0,1.0,1.0,72384.0,2.0,1,1
93240,2020.0,22.325806451612905,9.703225806451613,5.1499999999999995,61.212755,12.0,2.0,1.0,1.0,72384.0,4.0,2,1
93240,2021.0,35.79333333333333,21.35666666666667,0.0,35.21027,1.0,10.0,1.0,1.0,72384.0,6.0,1,1
93243,2018.0,24.0447670250896,13.625448028673835,5.166666666666667,18.213114,2.6666666666666665,14.0,1.0,1.0,72383.0,2.0,3,1
93243,2019.0,25.086977299880523,14.422747909199524,2.7399999999999998,72.0119562,1.0909090909090908,14.0,1.0,1.0,72383.0,2.0,0,0
93243,2020.0,25.086977299880523,14.422747909199524,2.7399999999999998,72.0119562,0.4,14.0,1.0,1.0,72383.0,2.0,5,1
93243,2021.0,30.110938416422286,17.38338220918866,0.5636363636363636,251.83356609090907,1.0909090909090908,10.0,1.0,1.0,72383.0,2.0,11,1
93249,2018.0,20.951612903225808,8.803225806451612,61.2,0.2215543,0.0,14.0,1.0,1.0,72384.0,2.0,1,1
93249,2019.0,26.298924731182797,12.738709677419356,26.666666666666668,24.617058,0.0,14.0,1.0,1.0,72384.0,2.0,3,1
93249,2020.0,23.6252688172043,10.770967741935484,43.93333333333334,12.41930615,0.0,14.0,1.0,1.0,72384.0,2.0,0,0
93249,2021.0,23.6252688172043,10.770967741935484,43.93333333333334,12.41930615,0.0,14.0,1.0,1.0,72384.0,2.0,0,0
93250,2018.0,37.81290322580645,23.506451612903227,0.0,44.59859,0.0,14.0,1.0,1.0,72384.0,2.0,0,0
93250,2019.0,37.81290322580645,23.506451612903227,0.0,44.59859,0.0,14.0,1.0,1.0,72384.0,2.0,0,0
93250,2020.0,37.81290322580645,23.506451612903227,0.0,44.59859,0.0,14.0,1.0,1.0,72384.0,2.0,1,1
93250,2021.0,37.81290322580645,23.506451612903227,0.0,44.59859,0.0,14.0,1.0,1.0,72384.0,2.0,0,0
93252,2018.0,29.316129032258065,15.470967741935484,0.5,1.946541,0.0,14.0,1.0,1.0,72384.0,2.0,1,1
93252,2019.0,32.416666666666664,18.203333333333333,0.5,251.7925,12.0,2.0,1.0,1.0,72384.0,4.0,1,1
93252,2020.0,31.07548387096774,16.463913978494624,3.02,138.6855396,0.6,1.0,1.0,1.0,72384.0,6.0,5,1
93252,2021.0,26.983333333333334,11.553333333333336,4.8,17.29091,1.0,14.0,1.0,1.0,72384.0,4.0,1,1
93254,2018.0,19.81935483870968,10.09032258064516,0.0,189.5374,2.0,11.0,1.0,1.0,72394.0,2.0,1,1
93254,2019.0,21.761290322580646,9.940322580645162,1.8,109.144395,1.0,2.0,1.0,1.0,72394.0,2.0,0,0
93254,2020.0,23.703225806451613,9.790322580645162,3.6,28.75139,0.0,2.0,1.0,1.0,72394.0,2.0,1,1
93254,2021.0,21.761290322580646,9.940322580645162,1.8,109.144395,1.0,2.0,1.0,1.0,72394.0,2.0,0,0
93255,2018.0,35.732142857142854,17.3,0.0,2.075565,0.0,14.0,1.0,1.0,72381.0,2.0,1,1
93255,2019.0,30.050748847926265,12.680645161290322,0.32499999999999996,370.093255,1.5,5.0,1.0,1.0,72381.0,2.0,0,0
93255,2020.0,30.050748847926265,12.680645161290322,0.32499999999999996,370.093255,1.5,5.0,1.0,1.0,72381.0,2.0,0,0
93255,2021.0,24.369354838709675,8.061290322580644,0.6499999999999999,738.110945,3.0,5.0,4.0,1.0,72381.0,6.0,2,1
93257,2018.0,36.84838709677419,21.593548387096774,0.0,496.1956,3.0,14.0,1.0,1.0,72384.0,0.0,1,1
93257,2019.0,36.84838709677419,21.593548387096774,0.0,496.1956,3.0,14.0,1.0,1.0,72384.0,0.0,0,0
93257,2020.0,33.81333333333333,18.48,0.5,223.8869,3.0,10.0,1.0,1.0,72384.0,0.0,1,1
93257,2021.0,36.969749103942654,22.611971326164877,0.0,689.2597666666667,10.666666666666666,14.0,1.0,1.0,72384.0,0.0,3,1
93262,2018.0,28.597849462365588,8.208602150537635,19.666666666666668,604.4918696666667,52.333333333333336,1.0,1.0,1.0,72480.0,5.0,3,1
93262,2019.0,28.597849462365588,8.208602150537635,19.666666666666668,604.4918696666667,52.333333333333336,1.0,1.0,1.0,72480.0,5.0,0,0
93262,2020.0,28.597849462365588,8.208602150537635,19.666666666666668,604.4918696666667,52.333333333333336,1.0,1.0,1.0,72480.0,5.0,0,0
93262,2021.0,28.597849462365588,8.208602150537635,19.666666666666668,604.4918696666667,52.333333333333336,1.0,1.0,1.0,72480.0,5.0,0,0
93265,2018.0,27.241935483870968,13.812903225806451,0.0,1507.7834925,63.0,1.0,3.0,1.0,72384.0,4.0,4,1
93265,2019.0,36.63537634408602,21.907365591397852,0.0,4451.4706,63.0,1.0,7.0,1.0,72384.0,4.0,0,0
93265,2020.0,37.81290322580645,23.506451612903227,0.0,170647.9,138.0,1.0,7.0,1.0,72384.0,4.0,1,1
93265,2021.0,36.63537634408602,21.907365591397852,0.0,4451.4706,58.0,1.0,7.0,1.0,72384.0,4.0,2,1
93268,2018.0,35.79333333333333,21.35666666666667,0.0,6.112738,0.0,14.0,1.0,1.0,72384.0,2.0,0,0
93268,2019.0,35.79333333333333,21.35666666666667,0.0,6.112738,0.0,14.0,1.0,1.0,72384.0,2.0,0,0
93268,2020.0,35.79333333333333,21.35666666666667,0.0,6.112738,0.0,14.0,1.0,1.0,72384.0,2.0,0,0
93268,2021.0,35.79333333333333,21.35666666666667,0.0,6.112738,0.0,14.0,1.0,1.0,72384.0,2.0,1,1
93271,2018.0,34.236666666666665,18.540000000000003,0.0,117.2348,3.0,15.0,1.0,1.0,72389.0,0.0,0,0
93271,2019.0,34.236666666666665,18.540000000000003,0.0,117.2348,3.0,15.0,1.0,1.0,72389.0,0.0,0,0
93271,2020.0,34.236666666666665,18.540000000000003,0.0,117.2348,3.0,15.0,1.0,1.0,72389.0,0.0,1,1
93271,2021.0,34.236666666666665,18.540000000000003,0.0,117.2348,3.0,15.0,1.0,1.0,72389.0,0.0,0,0
93280,2018.0,36.84838709677419,21.593548387096774,0.0,17.67473,0.0,14.0,1.0,1.0,72384.0,2.0,1,1
93280,2019.0,35.45252688172043,20.741774193548387,0.0,14.260200000000001,0.0,14.0,1.0,1.0,72384.0,2.0,0,0
93280,2020.0,34.056666666666665,19.89,0.0,10.84567,0.0,14.0,1.0,1.0,72384.0,2.0,1,1
93280,2021.0,35.45252688172043,20.741774193548387,0.0,14.260200000000001,0.0,14.0,1.0,1.0,72384.0,2.0,0,0
93283,2018.0,29.316129032258065,15.470967741935484,0.5,0.4558595,0.0,14.0,1.0,1.0,72384.0,2.0,1,1
93283,2019.0,31.277365591397846,17.079489247311827,0.25,8.359563,1.25,14.0,1.0,1.0,72384.0,2.0,0,0
93283,2020.0,31.277365591397846,17.079489247311827,0.25,8.359563,1.25,14.0,1.0,1.0,72384.0,2.0,0,0
93283,2021.0,33.23860215053763,18.68801075268817,0.0,16.2632665,2.5,14.0,1.0,1.0,72384.0,2.0,2,1
93285,2018.0,35.76704301075269,21.174032258064518,0.0,13270.4244285,31.0,14.0,1.0,1.0,72384.0,2.0,0,0
93285,2019.0,35.76704301075269,21.174032258064518,0.0,13270.4244285,31.0,14.0,1.0,1.0,72384.0,2.0,0,0
93285,2020.0,34.056666666666665,19.89,0.0,5.788857,0.0,14.0,1.0,1.0,72384.0,2.0,1,1
93285,2021.0,37.47741935483871,22.458064516129035,0.0,26535.06,62.0,14.0,7.0,1.0,72384.0,6.0,1,1
93301,2018.0,33.86333333333333,19.67,0.0,1.198664,0.0,14.0,1.0,1.0,72384.0,1.0,0,0
93301,2019.0,33.86333333333333,19.67,0.0,1.198664,0.0,14.0,1.0,1.0,72384.0,1.0,0,0
93301,2020.0,33.86333333333333,19.67,0.0,1.198664,0.0,14.0,1.0,1.0,72384.0,1.0,0,0
93301,2021.0,33.86333333333333,19.67,0.0,1.198664,0.0,14.0,1.0,1.0,72384.0,1.0,1,1
93306,2018.0,34.57,19.333333333333332,0.0,29.90837,0.0,14.0,1.0,1.0,72384.0,2.0,1,1
93306,2019.0,34.57,19.333333333333332,0.0,29.90837,0.0,14.0,1.0,1.0,72384.0,2.0,0,0
93306,2020.0,37.71612903225807,21.748387096774195,0.0,4.316445,0.0,14.0,1.0,1.0,72384.0,2.0,2,1
93306,2021.0,33.23860215053763,18.68801075268817,0.0,116.11991499999999,0.5,14.0,1.0,1.0,72384.0,1.0,2,1
93308,2018.0,32.21875960061444,17.55179723502304,1.4,29.301973325,0.25,14.0,1.0,1.0,72384.0,2.0,4,1
93308,2019.0,26.490322580645163,10.71935483870968,0.0,61.07991,1.0,14.0,1.0,1.0,72384.0,2.0,1,1
93308,2020.0,29.3545410906298,14.135576036866361,0.7,45.190941662499995,0.625,14.0,1.0,1.0,72384.0,2.0,0,0
93308,2021.0,29.3545410906298,14.135576036866361,0.7,45.190941662499995,0.625,14.0,1.0,1.0,72384.0,2.0,0,0
93311,2018.0,24.02728494623656,10.948817204301076,27.425,260.00041,0.25,14.0,1.0,1.0,72384.0,2.0,0,0
93311,2019.0,26.203225806451613,13.748387096774191,40.0,169.9031,0.0,14.0,1.0,1.0,72384.0,2.0,1,1
93311,2020.0,24.02728494623656,10.948817204301076,27.425,260.00041,0.25,14.0,1.0,1.0,72384.0,2.0,0,0
93311,2021.0,21.851344086021506,8.149247311827958,14.85,350.09772,0.5,14.0,2.0,1.0,72384.0,2.0,2,1
93401,2018.0,23.152795698924734,10.040873655913979,9.899999999999999,5.895366999999999,0.0,10.0,5.0,1.0,72394.0,0.0,0,0
93401,2019.0,23.152795698924734,10.040873655913979,9.899999999999999,5.895366999999999,0.0,10.0,5.0,1.0,72394.0,0.0,0,0
93401,2020.0,23.563817204301078,10.116155913978496,3.4,3.1264015,0.0,10.0,6.0,1.0,72394.0,0.0,4,1
93401,2021.0,22.741774193548387,9.965591397849462,16.4,8.664332499999999,0.0,14.0,5.0,1.0,72394.0,0.0,2,1
93405,2018.0,22.46984126984127,9.339126984126986,1.2,19.528090333333335,0.0,11.0,7.0,1.0,72394.0,0.0,3,1
93405,2019.0,23.4655120327701,10.650369943676395,0.9333333333333333,12.300158000000001,0.0,2.0,1.0,1.0,72394.0,0.0,0,0
93405,2020.0,24.461182795698928,11.961612903225806,0.6666666666666666,5.072225666666667,0.0,2.0,1.0,1.0,72394.0,0.0,3,1
93405,2021.0,23.4655120327701,10.650369943676395,0.9333333333333333,12.300158000000001,0.0,2.0,1.0,1.0,72394.0,0.0,0,0
93410,2018.0,23.703225806451613,9.790322580645162,3.6,1.470372,0.0,14.0,1.0,1.0,72394.0,0.0,0,0
93410,2019.0,23.703225806451613,9.790322580645162,3.6,1.470372,0.0,14.0,1.0,1.0,72394.0,0.0,0,0
93410,2020.0,23.703225806451613,9.790322580645162,3.6,1.470372,0.0,14.0,1.0,1.0,72394.0,0.0,1,1
93410,2021.0,23.703225806451613,9.790322580645162,3.6,1.470372,0.0,14.0,1.0,1.0,72394.0,0.0,0,0
93420,2018.0,23.986559139784944,10.931720430107529,4.45,32.0892275,0.0,2.0,6.0,1.0,72394.0,0.0,2,1
93420,2019.0,27.05666666666667,12.633333333333333,0.0,205.1924,3.0,4.0,2.0,1.0,72394.0,0.0,1,1
93420,2020.0,23.74661290322581,10.61016129032258,2.8,25.1222175,0.0,5.0,1.0,1.0,72394.0,0.0,2,1
93420,2021.0,18.52548387096774,6.103064516129033,52.45,5.670812,0.0,5.0,1.0,1.0,72394.0,0.0,2,1
93426,2018.0,34.74666666666667,14.206666666666669,0.0,12.95728,0.0,14.0,1.0,1.0,74702.0,0.0,1,1
93426,2019.0,34.786738351254485,14.97041218637993,0.0,77.95818883333334,0.0,2.0,1.0,1.0,74702.0,0.0,6,1
93426,2020.0,33.29197132616488,13.035053763440862,0.0,86.81251666666667,1.6666666666666667,2.0,1.0,1.0,74702.0,0.0,3,1
93426,2021.0,34.74666666666667,14.206666666666669,0.0,77.95818883333334,0.0,2.0,1.0,1.0,74702.0,0.0,0,0
93427,2018.0,20.307142857142857,12.110714285714286,0.0,90.147,3.0,2.0,1.0,1.0,72393.0,2.0,1,1
